,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
1412,898.0,1047.0,282.0,1.0,0.0,11.0,4.0,1522.0,0.0,1.0,1.0,499.0,0.0
1413,9284.0,2677.0,112.0,1.0,1.0,12.0,10.0,4573.0,1.0,0.0,0.0,2309.0,0.0
1414,2147.0,2446.0,94.0,1.0,0.0,12.0,5.0,5708.0,0.0,1.0,1.0,7085.0,0.0
1415,4780.0,833.0,408.0,1.0,1.0,10.0,7.0,6006.0,1.0,1.0,1.0,5574.0,0.0
1416,4070.0,2897.0,194.0,2.0,0.0,15.0,8.0,0.0,1.0,1.0,0.0,5720.0,0.0
1417,8335.0,1822.0,216.0,1.0,0.0,6.0,2.0,2327.0,1.0,0.0,1.0,6413.0,0.0
1418,3331.0,1607.0,130.0,1.0,0.0,22.0,9.0,4442.0,0.0,1.0,0.0,892.0,0.0
1419,5597.0,1167.0,144.0,0.0,0.0,26.0,2.0,2733.0,0.0,1.0,1.0,6833.0,0.0
1420,7524.0,1350.0,333.0,2.0,1.0,27.0,5.0,745.0,0.0,0.0,1.0,1670.0,0.0
1421,7059.0,2556.0,129.0,1.0,1.0,14.0,5.0,2371.0,0.0,1.0,0.0,2769.0,0.0
1422,9175.0,2223.0,305.0,2.0,1.0,23.0,9.0,3868.0,0.0,0.0,1.0,9561.0,0.0
1423,909.0,1388.0,266.0,1.0,1.0,12.0,1.0,4810.0,1.0,1.0,1.0,1145.0,0.0
1424,1226.0,812.0,212.0,2.0,0.0,24.0,8.0,1066.0,0.0,0.0,0.0,7265.0,1.0
1425,681.0,1610.0,335.0,0.0,0.0,24.0,2.0,2325.0,0.0,0.0,1.0,8748.0,0.0
1426,5780.0,1500.0,200.0,0.0,0.0,21.0,4.0,5432.0,0.0,1.0,0.0,748.0,0.0
1427,9373.0,499.0,401.0,1.0,0.0,41.0,9.0,1695.0,0.0,0.0,0.0,8071.0,1.0
1428,9166.0,1642.0,159.0,0.0,1.0,39.0,5.0,0.0,0.0,1.0,1.0,6701.0,0.0
1429,2411.0,1605.0,210.0,0.0,0.0,8.0,8.0,539.0,0.0,1.0,1.0,1159.0,0.0
1430,5507.0,2662.0,429.0,0.0,0.0,11.0,3.0,675.0,0.0,0.0,1.0,5811.0,0.0
1431,9757.0,1016.0,276.0,0.0,1.0,30.0,2.0,0.0,0.0,1.0,0.0,2120.0,0.0
1432,4888.0,1484.0,182.0,2.0,0.0,26.0,4.0,0.0,0.0,1.0,1.0,4758.0,0.0
1433,750.0,2646.0,364.0,0.0,1.0,44.0,1.0,3889.0,1.0,0.0,1.0,7143.0,0.0
1434,5971.0,1589.0,161.0,0.0,0.0,23.0,9.0,3598.0,0.0,1.0,0.0,6806.0,0.0
1435,1202.0,1351.0,207.0,2.0,1.0,26.0,0.0,0.0,1.0,1.0,0.0,7455.0,0.0
1436,3232.0,1871.0,185.0,1.0,1.0,10.0,1.0,3146.0,1.0,0.0,1.0,2911.0,0.0
1437,7069.0,54.0,279.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,3774.0,0.0
1438,313.0,1959.0,113.0,1.0,1.0,38.0,9.0,1886.0,0.0,0.0,0.0,2749.0,1.0
1439,9649.0,2453.0,387.0,0.0,0.0,47.0,7.0,0.0,0.0,1.0,1.0,3863.0,0.0
1440,9232.0,540.0,167.0,1.0,1.0,21.0,10.0,5115.0,0.0,1.0,0.0,1124.0,1.0
1441,4912.0,1721.0,236.0,2.0,1.0,26.0,6.0,0.0,0.0,1.0,1.0,5731.0,0.0
1442,9227.0,1839.0,292.0,0.0,1.0,25.0,8.0,0.0,0.0,1.0,0.0,4850.0,0.0
1443,1297.0,1292.0,165.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,6272.0,1.0
1444,5500.0,2018.0,192.0,0.0,0.0,20.0,10.0,0.0,1.0,0.0,1.0,5692.0,0.0
1445,3216.0,2415.0,314.0,0.0,0.0,6.0,7.0,1596.0,0.0,1.0,0.0,6087.0,0.0
1446,4601.0,1287.0,246.0,0.0,1.0,15.0,2.0,5181.0,0.0,0.0,1.0,5487.0,0.0
1447,5264.0,1909.0,306.0,2.0,1.0,38.0,0.0,2428.0,0.0,1.0,1.0,2461.0,1.0
1448,754.0,721.0,164.0,1.0,0.0,28.0,4.0,3231.0,0.0,1.0,0.0,8891.0,1.0
1449,6449.0,1632.0,203.0,1.0,0.0,8.0,0.0,4476.0,1.0,0.0,0.0,6582.0,0.0
1450,4412.0,112.0,241.0,2.0,1.0,13.0,3.0,4570.0,0.0,1.0,0.0,4089.0,1.0
1451,4736.0,1736.0,160.0,0.0,0.0,20.0,10.0,0.0,1.0,1.0,1.0,9.0,0.0
1452,8367.0,1715.0,296.0,0.0,0.0,17.0,3.0,1551.0,0.0,1.0,1.0,94.0,1.0
1453,5939.0,1382.0,281.0,0.0,0.0,35.0,7.0,0.0,0.0,1.0,1.0,6869.0,0.0
1454,1690.0,678.0,130.0,2.0,0.0,16.0,7.0,328.0,0.0,1.0,1.0,999.0,1.0
1455,8758.0,2254.0,295.0,1.0,1.0,17.0,2.0,2318.0,1.0,0.0,1.0,4300.0,0.0
1456,8939.0,2015.0,248.0,2.0,1.0,10.0,8.0,0.0,1.0,1.0,0.0,6366.0,0.0
1457,969.0,2428.0,459.0,0.0,1.0,48.0,4.0,0.0,1.0,0.0,1.0,3185.0,0.0
1458,4499.0,1493.0,74.0,0.0,1.0,7.0,2.0,522.0,1.0,1.0,1.0,530.0,0.0
1459,231.0,2638.0,426.0,0.0,0.0,37.0,10.0,3007.0,0.0,1.0,0.0,4812.0,1.0
1460,3625.0,968.0,187.0,0.0,1.0,5.0,10.0,942.0,0.0,1.0,1.0,6274.0,0.0
1461,2964.0,2761.0,220.0,2.0,1.0,16.0,4.0,0.0,1.0,1.0,0.0,8533.0,0.0
1462,15.0,1235.0,225.0,1.0,0.0,23.0,1.0,1847.0,0.0,1.0,0.0,10.0,1.0
1463,4136.0,1219.0,126.0,0.0,1.0,19.0,5.0,2637.0,0.0,0.0,1.0,1540.0,0.0
1464,1164.0,2916.0,246.0,2.0,0.0,22.0,6.0,0.0,1.0,1.0,1.0,9095.0,0.0
1465,7509.0,825.0,415.0,0.0,0.0,14.0,3.0,214.0,0.0,1.0,0.0,7827.0,0.0
1466,3371.0,2754.0,242.0,0.0,0.0,11.0,7.0,6062.0,0.0,1.0,0.0,225.0,0.0
1467,4640.0,160.0,233.0,1.0,0.0,17.0,0.0,6226.0,1.0,1.0,0.0,8177.0,0.0
1468,9967.0,2084.0,300.0,0.0,1.0,34.0,3.0,0.0,0.0,1.0,0.0,8788.0,1.0
1469,4176.0,2856.0,428.0,1.0,0.0,31.0,1.0,3248.0,3.0,0.0,0.0,8284.0,1.0
1470,7860.0,2688.0,177.0,1.0,0.0,13.0,1.0,173.0,1.0,1.0,1.0,3053.0,0.0
1471,5373.0,2515.0,415.0,0.0,1.0,30.0,4.0,5925.0,0.0,1.0,1.0,1055.0,0.0
1472,6580.0,30.0,335.0,2.0,0.0,8.0,1.0,611.0,0.0,1.0,1.0,937.0,0.0
1473,1151.0,45.0,161.0,0.0,1.0,18.0,8.0,0.0,1.0,0.0,0.0,6654.0,0.0
1474,1298.0,2173.0,364.0,1.0,0.0,12.0,6.0,5607.0,1.0,0.0,1.0,3099.0,0.0
1475,7159.0,1068.0,243.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,1066.0,0.0
1476,5516.0,1767.0,365.0,0.0,0.0,8.0,5.0,1698.0,1.0,0.0,1.0,7742.0,0.0
1477,6662.0,343.0,385.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,1.0,400.0,0.0
1478,2579.0,1334.0,258.0,0.0,0.0,27.0,5.0,1129.0,0.0,1.0,0.0,8657.0,1.0
1479,2948.0,2021.0,204.0,1.0,1.0,14.0,8.0,4176.0,1.0,1.0,1.0,3448.0,0.0
1480,6049.0,1823.0,255.0,0.0,1.0,12.0,5.0,1440.0,0.0,1.0,1.0,637.0,0.0
1481,689.0,1748.0,201.0,2.0,1.0,20.0,8.0,0.0,1.0,1.0,0.0,9034.0,0.0
1482,1590.0,848.0,183.0,0.0,1.0,8.0,8.0,1407.0,0.0,1.0,1.0,2112.0,0.0
1483,8989.0,1700.0,459.0,0.0,1.0,18.0,0.0,1878.0,1.0,0.0,1.0,3405.0,0.0
1484,1658.0,1353.0,459.0,2.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,9891.0,0.0
1485,5372.0,2436.0,84.0,0.0,0.0,28.0,10.0,0.0,1.0,0.0,0.0,6166.0,1.0
1486,2420.0,2902.0,251.0,0.0,0.0,21.0,4.0,0.0,0.0,1.0,1.0,3804.0,0.0
1487,6039.0,30.0,319.0,2.0,0.0,33.0,4.0,1169.0,0.0,0.0,1.0,7097.0,1.0
1488,2377.0,1441.0,205.0,2.0,1.0,12.0,6.0,3314.0,3.0,1.0,0.0,2055.0,1.0
1489,2055.0,2085.0,218.0,0.0,0.0,21.0,8.0,4933.0,0.0,0.0,1.0,8774.0,0.0
1490,7841.0,2541.0,406.0,2.0,0.0,13.0,8.0,0.0,1.0,1.0,0.0,5912.0,0.0
1491,2745.0,1315.0,113.0,1.0,0.0,25.0,7.0,1746.0,0.0,1.0,0.0,9722.0,1.0
1492,7134.0,826.0,344.0,2.0,1.0,32.0,9.0,0.0,0.0,0.0,0.0,8318.0,1.0
1493,4844.0,1110.0,289.0,2.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,8011.0,0.0
1494,9699.0,2847.0,58.0,0.0,1.0,34.0,0.0,0.0,1.0,0.0,1.0,6199.0,0.0
1495,575.0,494.0,294.0,1.0,1.0,39.0,7.0,1709.0,0.0,0.0,1.0,5686.0,0.0
1496,9336.0,2022.0,178.0,2.0,1.0,20.0,8.0,0.0,1.0,0.0,0.0,3964.0,0.0
1497,5140.0,518.0,240.0,0.0,1.0,17.0,9.0,2562.0,1.0,1.0,0.0,1189.0,0.0
1498,4434.0,1983.0,204.0,1.0,0.0,7.0,7.0,2083.0,1.0,0.0,1.0,8851.0,0.0
1499,679.0,2576.0,70.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,5176.0,0.0
1500,959.0,1673.0,239.0,0.0,1.0,32.0,1.0,660.0,0.0,0.0,1.0,3151.0,1.0
1501,9445.0,350.0,270.0,0.0,0.0,13.0,7.0,5083.0,1.0,1.0,1.0,730.0,0.0
1502,3788.0,898.0,405.0,1.0,1.0,21.0,5.0,835.0,1.0,0.0,0.0,5275.0,0.0
1503,7858.0,1314.0,319.0,0.0,1.0,29.0,5.0,5771.0,0.0,0.0,0.0,4165.0,1.0
1504,9018.0,2562.0,350.0,0.0,1.0,14.0,8.0,0.0,1.0,1.0,0.0,7207.0,0.0
1505,9332.0,732.0,215.0,1.0,1.0,30.0,4.0,4277.0,0.0,0.0,0.0,1769.0,1.0
1506,1346.0,2130.0,356.0,0.0,1.0,9.0,10.0,0.0,1.0,0.0,0.0,650.0,0.0
1507,443.0,984.0,158.0,1.0,0.0,25.0,3.0,4473.0,0.0,1.0,0.0,318.0,0.0
1508,5423.0,1609.0,185.0,0.0,1.0,18.0,6.0,0.0,1.0,1.0,1.0,2364.0,0.0
1509,2883.0,2321.0,137.0,0.0,1.0,19.0,6.0,1860.0,0.0,1.0,0.0,9841.0,0.0
1510,8827.0,1233.0,144.0,0.0,1.0,15.0,2.0,4325.0,0.0,1.0,1.0,5537.0,0.0
1511,5450.0,2733.0,184.0,2.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,1478.0,0.0
1512,818.0,2133.0,265.0,0.0,1.0,21.0,10.0,0.0,1.0,1.0,1.0,4939.0,0.0
1513,6546.0,1479.0,49.0,0.0,1.0,24.0,2.0,0.0,1.0,1.0,0.0,2443.0,0.0
1514,8914.0,2279.0,148.0,2.0,1.0,20.0,8.0,345.0,1.0,1.0,1.0,517.0,0.0
1515,1440.0,1200.0,459.0,2.0,1.0,21.0,6.0,4340.0,0.0,0.0,1.0,1028.0,0.0
1516,5433.0,261.0,255.0,0.0,0.0,19.0,0.0,1337.0,0.0,0.0,0.0,8162.0,0.0
1517,9850.0,812.0,353.0,0.0,1.0,36.0,6.0,1176.0,1.0,0.0,1.0,7026.0,0.0
1518,2730.0,764.0,319.0,2.0,0.0,18.0,8.0,0.0,1.0,0.0,0.0,4146.0,0.0
1519,6920.0,1627.0,153.0,0.0,0.0,46.0,3.0,3571.0,0.0,1.0,1.0,5590.0,1.0
1520,8847.0,1044.0,332.0,1.0,1.0,34.0,5.0,4221.0,0.0,0.0,1.0,4637.0,1.0
1521,997.0,1777.0,116.0,2.0,0.0,11.0,6.0,0.0,1.0,0.0,1.0,4751.0,0.0
1522,6187.0,2441.0,396.0,0.0,0.0,17.0,1.0,2057.0,0.0,1.0,1.0,825.0,0.0
1523,7435.0,2420.0,207.0,2.0,1.0,23.0,8.0,0.0,1.0,1.0,1.0,8092.0,0.0
1524,3478.0,2653.0,405.0,0.0,1.0,33.0,6.0,0.0,1.0,0.0,1.0,9725.0,0.0
1525,95.0,2304.0,178.0,2.0,0.0,23.0,4.0,4817.0,0.0,1.0,1.0,8170.0,0.0
1526,8631.0,2253.0,320.0,0.0,1.0,16.0,8.0,0.0,1.0,0.0,0.0,2363.0,0.0
1527,4084.0,523.0,270.0,1.0,1.0,17.0,8.0,3574.0,0.0,1.0,0.0,4333.0,0.0
1528,1245.0,942.0,24.0,0.0,1.0,14.0,5.0,5186.0,0.0,1.0,1.0,156.0,0.0
1529,5261.0,1637.0,187.0,2.0,1.0,5.0,8.0,0.0,1.0,1.0,0.0,5614.0,0.0
1530,2980.0,269.0,220.0,0.0,0.0,8.0,2.0,2150.0,1.0,1.0,1.0,6053.0,0.0
1531,5973.0,674.0,209.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0,1.0,2556.0,0.0
1532,939.0,1482.0,270.0,1.0,0.0,14.0,1.0,5195.0,0.0,0.0,1.0,2787.0,0.0
1533,8154.0,1839.0,459.0,0.0,0.0,19.0,3.0,6374.0,0.0,0.0,1.0,3443.0,0.0
1534,8699.0,1341.0,182.0,1.0,0.0,29.0,4.0,5534.0,0.0,0.0,1.0,8197.0,1.0
1535,1935.0,2645.0,373.0,2.0,0.0,15.0,9.0,6042.0,0.0,0.0,1.0,5960.0,0.0
1536,9134.0,2386.0,447.0,0.0,0.0,16.0,8.0,0.0,1.0,1.0,0.0,1354.0,0.0
1537,6678.0,2524.0,430.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0,1812.0,0.0
1538,6305.0,1314.0,216.0,2.0,0.0,18.0,4.0,1454.0,0.0,1.0,1.0,2262.0,0.0
1539,9281.0,1220.0,167.0,0.0,1.0,20.0,0.0,2613.0,0.0,1.0,1.0,7668.0,0.0
1540,1588.0,2047.0,139.0,1.0,1.0,5.0,1.0,4603.0,1.0,1.0,1.0,8259.0,0.0
1541,9870.0,658.0,263.0,1.0,1.0,19.0,5.0,2543.0,0.0,1.0,0.0,3760.0,0.0
1542,4996.0,334.0,139.0,0.0,0.0,15.0,4.0,4032.0,0.0,1.0,1.0,8641.0,0.0
1543,7258.0,1037.0,265.0,2.0,1.0,51.0,6.0,5910.0,0.0,1.0,1.0,1771.0,0.0
1544,2092.0,1971.0,129.0,2.0,1.0,25.0,7.0,0.0,1.0,1.0,1.0,1778.0,0.0
1545,4327.0,521.0,211.0,1.0,0.0,24.0,6.0,5764.0,0.0,1.0,1.0,6623.0,0.0
1546,6508.0,2455.0,310.0,1.0,0.0,30.0,1.0,1088.0,0.0,1.0,1.0,6723.0,0.0
1547,9663.0,2751.0,262.0,2.0,0.0,12.0,2.0,904.0,1.0,1.0,1.0,4845.0,0.0
1548,2083.0,721.0,277.0,2.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,6784.0,0.0
1549,710.0,2638.0,261.0,0.0,1.0,30.0,4.0,148.0,0.0,1.0,0.0,8193.0,1.0
1550,1338.0,607.0,248.0,2.0,0.0,36.0,2.0,0.0,1.0,1.0,1.0,2637.0,0.0
1551,7325.0,1695.0,339.0,2.0,0.0,34.0,7.0,0.0,1.0,0.0,1.0,6141.0,0.0
1552,6117.0,563.0,389.0,0.0,1.0,16.0,1.0,0.0,0.0,1.0,1.0,3209.0,0.0
1553,87.0,1470.0,201.0,0.0,0.0,20.0,8.0,3142.0,1.0,0.0,1.0,950.0,0.0
1554,8561.0,2555.0,237.0,0.0,1.0,16.0,4.0,5777.0,1.0,1.0,1.0,6335.0,0.0
1555,5770.0,958.0,267.0,0.0,0.0,22.0,7.0,4868.0,0.0,0.0,1.0,6801.0,1.0
1556,8272.0,2058.0,459.0,2.0,0.0,11.0,10.0,0.0,1.0,1.0,1.0,4754.0,0.0
1557,5651.0,2357.0,124.0,1.0,1.0,19.0,2.0,1009.0,0.0,1.0,1.0,9415.0,1.0
1558,2062.0,711.0,180.0,0.0,0.0,17.0,1.0,1932.0,1.0,0.0,1.0,8940.0,0.0
1559,4205.0,1146.0,369.0,1.0,1.0,24.0,0.0,515.0,1.0,1.0,1.0,4897.0,0.0
1560,2725.0,2088.0,329.0,1.0,0.0,25.0,10.0,2429.0,0.0,0.0,0.0,3600.0,0.0
1561,8021.0,1527.0,241.0,1.0,1.0,24.0,4.0,3167.0,1.0,1.0,1.0,9782.0,0.0
1562,1390.0,111.0,303.0,1.0,1.0,13.0,6.0,2294.0,1.0,1.0,1.0,955.0,1.0
1563,8479.0,940.0,168.0,2.0,0.0,22.0,5.0,4763.0,0.0,0.0,1.0,1600.0,0.0
1564,7068.0,2770.0,382.0,1.0,0.0,24.0,8.0,5522.0,1.0,1.0,0.0,8574.0,0.0
1565,3346.0,1388.0,190.0,0.0,1.0,20.0,1.0,0.0,1.0,1.0,0.0,2252.0,0.0
1566,3392.0,1272.0,133.0,1.0,0.0,19.0,9.0,3865.0,1.0,1.0,0.0,8994.0,0.0
1567,4695.0,833.0,322.0,0.0,1.0,35.0,6.0,2780.0,0.0,0.0,0.0,9568.0,1.0
1568,2074.0,537.0,285.0,0.0,1.0,22.0,8.0,2700.0,0.0,1.0,1.0,3378.0,0.0
1569,4197.0,1236.0,260.0,1.0,0.0,24.0,1.0,2928.0,0.0,1.0,0.0,2184.0,1.0
1570,1630.0,2436.0,326.0,2.0,0.0,31.0,1.0,2434.0,1.0,1.0,1.0,6244.0,1.0
1571,1947.0,847.0,203.0,0.0,1.0,5.0,5.0,5692.0,0.0,1.0,0.0,8043.0,0.0
1572,6395.0,2802.0,325.0,0.0,0.0,26.0,3.0,2331.0,0.0,1.0,0.0,1341.0,1.0
1573,2270.0,2056.0,277.0,0.0,0.0,17.0,6.0,1751.0,0.0,1.0,1.0,2642.0,0.0
1574,5084.0,819.0,287.0,1.0,1.0,5.0,10.0,2836.0,0.0,1.0,1.0,4576.0,0.0
1575,2829.0,1679.0,154.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,9472.0,0.0
1576,3263.0,1941.0,222.0,0.0,0.0,22.0,9.0,1274.0,1.0,1.0,1.0,2995.0,0.0
1577,427.0,1669.0,296.0,2.0,0.0,3.0,8.0,0.0,1.0,1.0,1.0,7753.0,0.0
1578,735.0,2062.0,324.0,0.0,1.0,10.0,7.0,5804.0,0.0,0.0,0.0,9830.0,0.0
1579,7118.0,98.0,227.0,1.0,1.0,23.0,8.0,22.0,0.0,1.0,1.0,9774.0,0.0
1580,9128.0,1822.0,330.0,0.0,0.0,17.0,6.0,3061.0,0.0,0.0,1.0,157.0,0.0
1581,415.0,837.0,54.0,1.0,0.0,16.0,7.0,4177.0,1.0,1.0,1.0,3497.0,0.0
1582,2587.0,1245.0,299.0,0.0,1.0,20.0,0.0,1207.0,1.0,0.0,1.0,2701.0,0.0
1583,6598.0,643.0,318.0,0.0,0.0,25.0,8.0,0.0,1.0,0.0,0.0,8394.0,1.0
1584,2607.0,2562.0,280.0,2.0,0.0,24.0,3.0,0.0,1.0,1.0,1.0,6452.0,0.0
1585,5047.0,2462.0,147.0,0.0,1.0,15.0,6.0,1174.0,0.0,1.0,1.0,9951.0,0.0
1586,1174.0,2803.0,344.0,0.0,0.0,15.0,4.0,0.0,1.0,1.0,0.0,7506.0,0.0
1587,8940.0,1007.0,201.0,0.0,0.0,19.0,7.0,0.0,1.0,1.0,1.0,6374.0,0.0
1588,7689.0,184.0,356.0,0.0,1.0,43.0,7.0,5678.0,0.0,0.0,1.0,7414.0,0.0
1589,2048.0,1237.0,284.0,1.0,1.0,18.0,7.0,961.0,0.0,1.0,1.0,7499.0,0.0
1590,3418.0,683.0,241.0,2.0,0.0,21.0,5.0,1433.0,1.0,1.0,0.0,4682.0,0.0
1591,2620.0,221.0,230.0,0.0,1.0,21.0,6.0,0.0,1.0,1.0,1.0,2906.0,0.0
1592,6570.0,802.0,130.0,2.0,1.0,11.0,3.0,159.0,0.0,1.0,0.0,7733.0,0.0
1593,7035.0,123.0,200.0,2.0,1.0,18.0,7.0,4494.0,0.0,1.0,1.0,6125.0,0.0
1594,423.0,2408.0,315.0,1.0,0.0,10.0,6.0,3645.0,1.0,1.0,1.0,2465.0,0.0
1595,5825.0,2827.0,286.0,0.0,1.0,20.0,4.0,0.0,1.0,1.0,0.0,9379.0,0.0
1596,7991.0,2523.0,378.0,1.0,1.0,9.0,7.0,6303.0,0.0,1.0,0.0,8553.0,0.0
1597,3616.0,439.0,380.0,0.0,1.0,14.0,5.0,189.0,0.0,1.0,1.0,1996.0,0.0
1598,3272.0,651.0,210.0,1.0,0.0,30.0,8.0,3259.0,0.0,1.0,0.0,3168.0,1.0
1599,6135.0,2518.0,279.0,0.0,0.0,24.0,1.0,2867.0,1.0,0.0,1.0,1458.0,0.0
1600,7303.0,1037.0,126.0,0.0,1.0,10.0,2.0,2783.0,0.0,1.0,0.0,8961.0,0.0
1601,1130.0,236.0,443.0,0.0,0.0,31.0,8.0,5816.0,1.0,1.0,0.0,6486.0,0.0
1602,7416.0,1692.0,180.0,0.0,0.0,24.0,4.0,2272.0,2.0,1.0,0.0,2729.0,1.0
1603,1095.0,2661.0,185.0,1.0,0.0,18.0,8.0,5974.0,0.0,1.0,1.0,1143.0,0.0
1604,5184.0,1803.0,327.0,0.0,0.0,13.0,1.0,5543.0,0.0,0.0,1.0,852.0,0.0
1605,2975.0,2306.0,245.0,1.0,0.0,13.0,9.0,615.0,1.0,1.0,1.0,3694.0,0.0
1606,5937.0,1023.0,175.0,1.0,0.0,22.0,2.0,1371.0,1.0,1.0,0.0,7743.0,0.0
1607,3301.0,1236.0,320.0,0.0,1.0,46.0,4.0,0.0,1.0,1.0,1.0,164.0,0.0
1608,9442.0,1051.0,183.0,0.0,0.0,21.0,0.0,3432.0,1.0,1.0,0.0,4408.0,0.0
1609,7366.0,2856.0,228.0,0.0,0.0,17.0,8.0,4269.0,0.0,1.0,0.0,3263.0,0.0
1610,7716.0,489.0,197.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,7052.0,0.0
1611,8645.0,556.0,369.0,1.0,0.0,31.0,9.0,1057.0,0.0,1.0,0.0,5885.0,1.0
1612,3322.0,2173.0,274.0,0.0,1.0,34.0,3.0,0.0,0.0,1.0,0.0,5821.0,1.0
1613,4360.0,1381.0,348.0,1.0,1.0,11.0,3.0,146.0,1.0,1.0,1.0,5303.0,0.0
1614,3206.0,2485.0,250.0,0.0,1.0,59.0,9.0,0.0,2.0,1.0,1.0,4065.0,0.0
1615,6270.0,2502.0,294.0,1.0,0.0,3.0,6.0,1436.0,0.0,1.0,1.0,8248.0,0.0
1616,3994.0,2202.0,203.0,0.0,0.0,31.0,4.0,0.0,1.0,1.0,1.0,1157.0,0.0
1617,9418.0,1700.0,166.0,2.0,0.0,22.0,4.0,0.0,1.0,0.0,1.0,5298.0,0.0
1618,3877.0,1931.0,306.0,0.0,1.0,9.0,8.0,4903.0,1.0,1.0,0.0,4523.0,0.0
1619,8177.0,1736.0,265.0,0.0,1.0,0.0,10.0,5485.0,0.0,0.0,1.0,6391.0,0.0
1620,3638.0,887.0,321.0,1.0,1.0,25.0,1.0,4936.0,1.0,0.0,1.0,4536.0,0.0
1621,8490.0,1449.0,298.0,2.0,1.0,20.0,5.0,426.0,0.0,1.0,1.0,427.0,1.0
1622,8743.0,1794.0,306.0,0.0,0.0,7.0,4.0,5956.0,1.0,1.0,0.0,769.0,0.0
1623,9555.0,356.0,198.0,0.0,1.0,20.0,2.0,0.0,0.0,1.0,0.0,3980.0,0.0
1624,4639.0,137.0,134.0,2.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,3441.0,0.0
1625,2561.0,1237.0,289.0,0.0,1.0,26.0,3.0,0.0,1.0,1.0,0.0,4347.0,0.0
1626,865.0,1228.0,226.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,379.0,1.0
1627,1028.0,916.0,289.0,0.0,1.0,14.0,5.0,1142.0,0.0,1.0,0.0,5868.0,0.0
1628,9779.0,2617.0,271.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,7883.0,0.0
1629,1175.0,1335.0,345.0,1.0,1.0,28.0,5.0,4159.0,0.0,1.0,1.0,3870.0,1.0
1630,2749.0,1995.0,266.0,1.0,1.0,39.0,8.0,2129.0,0.0,1.0,1.0,6348.0,1.0
1631,4793.0,134.0,0.0,2.0,1.0,36.0,1.0,5544.0,0.0,1.0,1.0,9589.0,1.0
1632,7192.0,2094.0,226.0,0.0,1.0,12.0,3.0,4246.0,0.0,1.0,0.0,7169.0,0.0
1633,7589.0,855.0,171.0,0.0,1.0,17.0,7.0,0.0,0.0,0.0,0.0,2390.0,0.0
1634,6789.0,1274.0,314.0,2.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,3624.0,0.0
1635,1533.0,1605.0,125.0,0.0,0.0,15.0,7.0,3851.0,0.0,1.0,1.0,6017.0,0.0
1636,6126.0,110.0,182.0,0.0,0.0,19.0,6.0,0.0,1.0,1.0,0.0,9690.0,0.0
1637,4506.0,2020.0,147.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,8984.0,0.0
1638,224.0,740.0,308.0,0.0,1.0,21.0,9.0,0.0,0.0,1.0,0.0,4038.0,0.0
1639,6290.0,2568.0,113.0,1.0,1.0,14.0,8.0,6074.0,1.0,0.0,1.0,777.0,0.0
1640,3812.0,117.0,192.0,2.0,1.0,29.0,5.0,1761.0,0.0,1.0,0.0,4625.0,0.0
1641,7534.0,189.0,321.0,2.0,1.0,35.0,2.0,2449.0,1.0,0.0,0.0,1297.0,0.0
1642,4713.0,347.0,235.0,2.0,1.0,44.0,3.0,0.0,0.0,1.0,1.0,3222.0,0.0
1643,5694.0,373.0,240.0,0.0,0.0,16.0,4.0,3600.0,0.0,1.0,0.0,5366.0,0.0
1644,5416.0,84.0,272.0,0.0,0.0,19.0,7.0,0.0,0.0,1.0,1.0,9270.0,0.0
1645,1352.0,812.0,115.0,1.0,0.0,23.0,3.0,129.0,0.0,1.0,0.0,215.0,0.0
1646,3408.0,336.0,179.0,1.0,0.0,32.0,5.0,4029.0,0.0,1.0,0.0,8900.0,1.0
1647,8499.0,1957.0,312.0,0.0,0.0,27.0,7.0,0.0,1.0,1.0,1.0,3419.0,0.0
1648,3568.0,2018.0,307.0,1.0,0.0,22.0,8.0,5444.0,0.0,1.0,0.0,5746.0,0.0
1649,135.0,651.0,340.0,2.0,1.0,23.0,4.0,0.0,1.0,1.0,0.0,1092.0,0.0
1650,6093.0,1380.0,234.0,0.0,1.0,16.0,6.0,0.0,1.0,0.0,0.0,9852.0,0.0
1651,737.0,2831.0,243.0,2.0,1.0,13.0,9.0,2255.0,0.0,1.0,1.0,8986.0,1.0
